Parameter,Value,Error,,x_data,y_data,yerr_data,x_fit,y_fit,y_bg
,,,,,,,1.264587155963301,31.859696498152733,31.859696498152733
,,,,,,,1.269541284403668,31.65963447114574,31.65963447114574
,,,,,,,1.274495412844035,31.458672445891214,31.458672445891214
,,,,,,,1.2794495412844018,31.256810422389137,31.256810422389137
,,,,,,,1.2844036697247687,31.05404840063952,31.05404840063952
,,,,,,,1.2893577981651356,30.850386380642355,30.850386380642355
,,,,,,,1.294311926605503,30.645824362397622,30.645824362397622
,,,,,,,1.29926605504587,30.44036234590536,30.44036234590536
,,,,,,,1.3042201834862368,30.234000331165557,30.234000331165557
,,,,,,,1.3091743119266037,30.02673831817821,30.02673831817821
,,,,,,,1.3141284403669706,29.818576306943314,29.818576306943314
,,,,,,,1.3190825688073375,29.609514297460876,29.609514297460876
,,,,,,,1.3240366972477045,29.399552289730885,29.399552289730885
,,,,,,,1.3289908256880714,29.188690283753353,29.188690283753353
,,,,,,,1.3339449541284387,28.97692827952826,28.97692827952826
,,,,,,,1.3388990825688056,28.764266277055633,28.764266277055633
,,,,,,,1.3438532110091725,28.550704276335466,28.550704276335466
,,,,,,,1.3488073394495395,28.336242277367752,28.336242277367752
,,,,,,,1.3537614678899064,28.12088028015249,28.12088028015249
,,,,,,,1.3587155963302733,27.904618284689683,27.904618284689683
,,,,,,,1.3636697247706402,27.687456290979334,27.687456290979334
,,,,,,,1.368623853211007,27.46939429902143,27.46939429902143
,,,,,,,1.3735779816513745,27.250432308815974,27.250432308815974
,,,,,,,1.3785321100917414,27.030570320362983,27.030570320362983
,,,,,,,1.3834862385321083,26.809808333662453,26.809808333662453
,,,,,,,1.3884403669724752,26.588146348714368,26.588146348714368
,,,,,,,1.393394495412842,26.36558436551875,26.36558436551875
,,,,,,,1.398348623853209,26.142122384075577,26.142122384075577
,,,,,,,1.403302752293576,25.917760404384865,25.917760404384865
,,,,,,,1.4082568807339428,25.692498426446598,25.692498426446598
,,,,,,,1.4132110091743102,25.466336450260776,25.466336450260776
,,,,,,,1.418165137614677,25.239274475827422,25.239274475827422
,,,,,,,1.423119266055044,25.01131250314652,25.01131250314652
,,,,,,,1.428073394495411,24.78245053221808,24.78245053221808
,,,,,,,1.4330275229357778,24.55268856304209,24.55268856304209
,,,,,,,1.4379816513761448,24.322026595618546,24.322026595618546
,,,,,,,1.4429357798165117,24.090464629947462,24.090464629947462
,,,,,,,1.4478899082568786,23.858002666028845,23.858002666028845
,,,,,,,1.452844036697246,23.624640703862646,23.624640703862646
,,,,,,,1.4577981651376128,23.390378743448935,23.390378743448935
,,,,,,,1.4627522935779798,23.15521678478767,23.15521678478767
,,,,,,,1.4677064220183467,22.919154827878863,22.919154827878863
,,,,,,,1.4726605504587136,22.68219287272251,22.68219287272251
,,,,,,,1.4776146788990805,22.444330919318602,22.444330919318602
,,,,,,,1.4825688073394474,22.205568967667155,22.205568967667155
,,,,,,,1.4875229357798143,21.96590701776816,21.96590701776816
,,,,,,,1.4924770642201817,21.725345069621603,21.725345069621603
,,,,,,,1.4974311926605486,21.48388312322752,21.48388312322752
,,,,,,,1.5023853211009155,21.24152117858589,21.24152117858589
,,,,,,,1.5073394495412824,20.99825923569672,20.99825923569672
,,,,,,,1.5122935779816493,20.754097294559998,20.754097294559998
,,,,,,,1.5172477064220162,20.509035355175733,20.509035355175733
,,,,,,,1.5222018348623831,20.26307341754393,20.26307341754393
,,,,,,,1.52715596330275,20.01621148166457,20.01621148166457
,,,,,,,1.5321100917431174,19.768449547537642,19.768449547537642
,,,,,,,1.5370642201834843,19.519787615163196,19.519787615163196
,,,,,,,1.5420183486238512,19.27022568454121,19.27022568454121
,,,,,,,1.5469724770642181,19.019763755671654,19.019763755671654
,,,,,,,1.551926605504585,18.76840182855458,18.76840182855458
,,,,,,,1.556880733944952,18.516139903189952,18.516139903189952
,,,,,,,1.5618348623853189,18.26297797957777,18.26297797957777
,,,,,,,1.5667889908256858,18.008916057718054,18.008916057718054
,,,,,,,1.5717431192660531,17.753954137610755,17.753954137610755
,,,,,,,1.57669724770642,17.498092219255945,17.498092219255945
,,,,,,,1.581651376146787,17.241330302653587,17.241330302653587
,,,,,,,1.5866055045871539,16.983668387803682,16.983668387803682
,,,,,,,1.5915596330275208,16.72510647470623,16.72510647470623
,,,,,,,1.5965137614678877,16.465644563361238,16.465644563361238
,,,,,,,1.6014678899082546,16.2052826537687,16.2052826537687
,,,,,,,1.606422018348622,15.94402074592859,15.94402074592859
,,,,,,,1.6113761467889889,15.681858839840956,15.681858839840956
,,,,,,,1.6163302752293558,15.418796935505775,15.418796935505775
,,,,,,,1.6212844036697227,15.15483503292306,15.15483503292306
,,,,,,,1.6262385321100896,14.889973132092784,14.889973132092784
,,,,,,,1.6311926605504565,14.624211233014968,14.624211233014968
,,,,,,,1.6361467889908234,14.357549335689619,14.357549335689619
,,,,,,,1.6411009174311908,14.089987440116687,14.089987440116687
,,,,,,,1.6460550458715577,13.821525546296229,13.821525546296229
,,,,,,,1.6510091743119246,13.552163654228238,13.552163654228238
,,,,,,,1.6559633027522915,13.281901763912686,13.281901763912686
,,,,,,,1.6609174311926584,13.010739875349593,13.010739875349593
,,,,,,,1.6658715596330254,12.738677988538967,12.738677988538967
,,,,,,,1.6708256880733923,12.465716103480787,12.465716103480787
,,,,,,,1.6757798165137592,12.191854220175067,12.191854220175067
,,,,,,,1.680733944954126,11.917092338621785,11.917092338621785
,,,,,,,1.6856880733944934,11.641430458820949,11.641430458820949
,,,,,,,1.6906422018348604,11.364868580772587,11.364868580772587
,,,,,,,1.6955963302752273,11.08740670447667,11.08740670447667
,,,,,,,1.7005504587155942,10.809044829933228,10.809044829933228
,,,,,,,1.705504587155961,10.529782957142224,10.529782957142224
,,,,,,,1.710458715596328,10.24962108610368,10.24962108610368
,,,,,,,1.715412844036695,9.968559216817589,9.968559216817589
,,,,,,,1.7203669724770623,9.686597349283929,9.686597349283929
,,,,,,,1.7253211009174292,9.40373548350275,9.40373548350275
,,,,,,,1.730275229357796,9.119973619474024,9.119973619474024
,,,,,,,1.735229357798163,8.835311757197758,8.835311757197758
,,,,,,,1.74018348623853,8.549749896673937,8.549749896673937
,,,,,,,1.7451376146788968,8.263288037902576,8.263288037902576
,,,,,,,1.7500917431192637,7.975926180883661,7.975926180883661
,,,,,,,1.7550458715596307,7.687664325617206,7.687664325617206
,,,,,,,1.7599999999999976,7.39850247210321,7.39850247210321
,,,,,,,1.764954128440365,7.108440620341632,7.108440620341632
,,,,,,,1.7699082568807318,6.817478770332542,6.817478770332542
,,,,,,,1.7748623853210987,6.525616922075912,6.525616922075912
,,,,,,,1.7798165137614657,6.232855075571727,6.232855075571727
,,,,,,,1.7847706422018326,5.939193230819981,5.939193230819981
,,,,,,,1.7897247706421995,5.644631387820709,5.644631387820709
,,,,,,,1.7946788990825664,5.34916954657389,5.34916954657389
,,,,,,,1.7996330275229337,5.052807707079502,5.052807707079502
,,,,,,,1.8045871559633007,4.755545869337588,4.755545869337588
,,,,,,,1.8095412844036676,4.457384033348127,4.457384033348127
,,,,,,,1.8144954128440345,4.158322199111133,4.158322199111133
,,,,,,,1.8194495412844014,3.8583603666265844,3.8583603666265844
,,,,,,,1.8244036697247683,3.5574985358944957,3.5574985358944957
,,,,,,,1.8293577981651352,3.2557367069148526,3.2557367069148526
,,,,,,,1.8343119266055021,2.9530748796876694,2.9530748796876694
,,,,,,,1.839266055045869,2.649513054212939,2.649513054212939
,,,,,,,1.8442201834862364,2.3450512304906326,2.3450512304906326
,,,,,,,1.8491743119266033,2.0396894085208146,2.0396894085208146
,,,,,,,1.8541284403669702,1.7334275883034493,1.7334275883034493
,,,,,,,1.8590825688073371,1.4262657698385368,1.4262657698385368
,,,,,,,1.864036697247704,1.1182039531260841,1.1182039531260841
,,,,,,,1.868990825688071,0.8092421381660699,0.8092421381660699
,,,,,,,1.8739449541284379,0.4993803249585085,0.4993803249585085
,,,,,,,1.8788990825688052,0.18861851350339975,0.18861851350339975
,,,,,,,1.8838532110091721,-0.12304329619925625,-0.12304329619925625
,,,,,,,1.888807339449539,-0.4356051041494311,-0.4356051041494311
,,,,,,,1.893761467889906,-0.7490669103471674,-0.7490669103471674
,,,,,,,1.8987155963302729,-1.063428714792451,-1.063428714792451
,,,,,,,1.9036697247706398,-1.3786905174852677,-1.3786905174852677
,,,,,,,1.9086238532110067,-1.6948523184256317,-1.6948523184256317
,,,,,,,1.9135779816513736,-2.011914117613557,-2.011914117613557
,,,,,,,1.9185321100917405,-2.3298759150490156,-2.3298759150490156
,,,,,,,1.9234862385321079,-2.6487377107320498,-2.6487377107320498
,,,,,,,1.9284403669724748,-2.968499504662603,-2.968499504662603
,,,,,,,1.9333944954128417,-3.289161296840703,-3.289161296840703
,,,,,,,1.9383486238532086,-3.6107230872663365,-3.6107230872663365
,,,,,,,1.9433027522935755,-3.933184875939517,-3.933184875939517
,,,,,,,1.9482568807339424,-4.256546662860259,-4.256546662860259
,,,,,,,1.9532110091743093,-4.5808084480285345,-4.5808084480285345
,,,,,,,1.9581651376146767,-4.905970231444385,-4.905970231444385
,,,,,,,1.9631192660550436,-5.232032013107769,-5.232032013107769
,,,,,,,1.9680733944954105,-5.558993793018686,-5.558993793018686
,,,,,,,1.9730275229357774,-5.886855571177151,-5.886855571177151
,,,,,,,1.9779816513761443,-6.215617347583148,-6.215617347583148
,,,,,,,1.9829357798165113,-6.545279122236693,-6.545279122236693
,,,,,,,1.9878899082568782,-6.875840895137799,-6.875840895137799
,,,,,,,1.992844036697245,-7.207302666286452,-7.207302666286452
,,,,,,,1.997798165137612,-7.539664435682653,-7.539664435682653
,,,,,,,2.0027522935779793,-7.872926203326415,-7.872926203326415
,,,,,,,2.0077064220183463,-8.207087969217696,-8.207087969217696
,,,,,,,2.012660550458713,-8.54214973335651,-8.54214973335651
,,,,,,,2.01761467889908,-8.878111495742885,-8.878111495742885
,,,,,,,2.022568807339447,-9.214973256376808,-9.214973256376808
,,,,,,,2.027522935779814,-9.552735015258278,-9.552735015258278
,,,,,,,2.032477064220181,-9.891396772387282,-9.891396772387282
,,,,,,,2.037431192660548,-10.23095852776386,-10.23095852776386
,,,,,,,2.042385321100915,-10.571420281387972,-10.571420281387972
,,,,,,,2.047339449541282,-10.912782033259603,-10.912782033259603
,,,,,,,2.052293577981649,-11.25504378337881,-11.25504378337881
,,,,,,,2.057247706422016,-11.598205531745549,-11.598205531745549
,,,,,,,2.0622018348623827,-11.942267278359822,-11.942267278359822
,,,,,,,2.0671559633027496,-12.287229023221656,-12.287229023221656
,,,,,,,2.0721100917431166,-12.633090766331023,-12.633090766331023
,,,,,,,2.0770642201834835,-12.979852507687966,-12.979852507687966
,,,,,,,2.082018348623851,-13.327514247292441,-13.327514247292441
,,,,,,,2.0869724770642177,-13.676075985144465,-13.676075985144465
,,,,,,,2.0919266055045846,-14.02553772124402,-14.02553772124402
,,,,,,,2.0968807339449516,-14.375899455591124,-14.375899455591124
,,,,,,,2.1018348623853185,-14.727161188185775,-14.727161188185775
,,,,,,,2.1067889908256854,-15.079322919027959,-15.079322919027959
,,,,,,,2.1117431192660523,-15.432384648117704,-15.432384648117704
,,,,,,,2.1166972477064196,-15.786346375455025,-15.786346375455025
,,,,,,,2.1216513761467866,-16.14120810103985,-16.14120810103985
,,,,,,,2.1266055045871535,-16.496969824872224,-16.496969824872224
,,,,,,,2.1315596330275204,-16.853631546952144,-16.853631546952144
,,,,,,,2.1365137614678873,-17.211193267279626,-17.211193267279626
,,,,,,,2.141467889908254,-17.569654985854626,-17.569654985854626
,,,,,,,2.146422018348621,-17.92901670267719,-17.92901670267719
,,,,,,,2.151376146788988,-18.289278417747298,-18.289278417747298
,,,,,,,2.156330275229355,-18.65044013106494,-18.65044013106494
,,,,,,,2.1612844036697223,-19.012501842630172,-19.012501842630172
,,,,,,,2.166238532110089,-19.37546355244291,-19.37546355244291
,,,,,,,2.171192660550456,-19.739325260503193,-19.739325260503193
,,,,,,,2.176146788990823,-20.104086966811025,-20.104086966811025
,,,,,,,2.18110091743119,-20.469748671366403,-20.469748671366403
,,,,,,,2.186055045871557,-20.83631037416933,-20.83631037416933
,,,,,,,2.1910091743119238,-21.203772075219803,-21.203772075219803
,,,,,,,2.195963302752291,-21.57213377451785,-21.57213377451785
,,,,,,,2.200917431192658,-21.941395472063405,-21.941395472063405
,,,,,,,2.205871559633025,-22.311557167856506,-22.311557167856506
,,,,,,,2.210825688073392,-22.68261886189717,-22.68261886189717
,,,,,,,2.2157798165137588,-23.054580554185378,-23.054580554185378
,,,,,,,2.2207339449541257,-23.42744224472112,-23.42744224472112
,,,,,,,2.2256880733944926,-23.801203933504397,-23.801203933504397
,,,,,,,2.2306422018348595,-24.175865620535234,-24.175865620535234
,,,,,,,2.2355963302752264,-24.551427305813604,-24.551427305813604
,,,,,,,2.2405504587155938,-24.927888989339564,-24.927888989339564
,,,,,,,2.2455045871559607,-25.305250671113043,-25.305250671113043
,,,,,,,2.2504587155963276,-25.68351235113407,-25.68351235113407
,,,,,,,2.2554128440366945,-26.062674029402615,-26.062674029402615
,,,,,,,2.2603669724770614,-26.442735705918736,-26.442735705918736
,,,,,,,2.2653211009174283,-26.823697380682376,-26.823697380682376
,,,,,,,2.2702752293577952,-27.205559053693577,-27.205559053693577
,,,,,,,2.2752293577981626,-27.588320724952354,-27.588320724952354
,,,,,,,2.2801834862385295,-27.971982394458635,-27.971982394458635
,,,,,,,2.2851376146788964,-28.356544062212492,-28.356544062212492
,,,,,,,2.2900917431192633,-28.74200572821387,-28.74200572821387
,,,,,,,2.2950458715596302,-29.128367392462778,-29.128367392462778
,,,,,,,2.299999999999997,-29.515629054959277,-29.515629054959277
,,,,,,,2.304954128440364,-29.903790715703295,-29.903790715703295
,,,,,,,2.309908256880731,-30.29285237469486,-30.29285237469486
,,,,,,,2.314862385321098,-30.682814031933958,-30.682814031933958
,,,,,,,2.3198165137614652,-31.07367568742066,-31.07367568742066
,,,,,,,2.324770642201832,-31.465437341154853,-31.465437341154853
,,,,,,,2.329724770642199,-31.858098993136608,-31.858098993136608
,,,,,,,2.334678899082566,-32.251660643365895,-32.251660643365895
,,,,,,,2.339633027522933,-32.64612229184273,-32.64612229184273
,,,,,,,2.3445871559633,-33.04148393856711,-33.04148393856711
,,,,,,,2.3495412844036667,-33.437745583539055,-33.437745583539055
,,,,,,,2.354495412844034,-33.83490722675856,-33.83490722675856
,,,,,,,2.359449541284401,-34.23296886822558,-34.23296886822558
,,,,,,,2.364403669724768,-34.63193050794014,-34.63193050794014
,,,,,,,2.369357798165135,-35.03179214590226,-35.03179214590226
,,,,,,,2.3743119266055017,-35.432553782111896,-35.432553782111896
,,,,,,,2.3792660550458686,-35.83421541656911,-35.83421541656911
,,,,,,,2.3842201834862355,-36.236777049273854,-36.236777049273854
,,,,,,,2.3891743119266025,-36.64023868022615,-36.64023868022615
,,,,,,,2.3941284403669694,-37.04460030942599,-37.04460030942599
,,,,,,,2.3990825688073367,-37.44986193687342,-37.44986193687342
,,,,,,,2.4040366972477036,-37.85602356256834,-37.85602356256834
,,,,,,,2.4089908256880705,-38.26308518651081,-38.26308518651081
,,,,,,,2.4139449541284375,-38.67104680870084,-38.67104680870084
,,,,,,,2.4188990825688044,-39.07990842913843,-39.07990842913843
,,,,,,,2.4238532110091713,-39.48967004782352,-39.48967004782352
,,,,,,,2.428807339449538,-39.900331664756195,-39.900331664756195
,,,,,,,2.4337614678899055,-40.31189327993643,-40.31189327993643
,,,,,,,2.4387155963302725,-40.72435489336418,-40.72435489336418
,,,,,,,2.4436697247706394,-41.13771650503948,-41.13771650503948
,,,,,,,2.4486238532110063,-41.55197811496231,-41.55197811496231
,,,,,,,2.453577981651373,-41.9671397231327,-41.9671397231327
,,,,,,,2.45853211009174,-42.38320132955063,-42.38320132955063
,,,,,,,2.463486238532107,-42.80016293421612,-42.80016293421612
,,,,,,,2.468440366972474,-43.21802453712914,-43.21802453712914
,,,,,,,2.473394495412841,-43.63678613828969,-43.63678613828969
,,,,,,,2.478348623853208,-44.05644773769785,-44.05644773769785
,,,,,,,2.483302752293575,-44.47700933535353,-44.47700933535353
,,,,,,,2.488256880733942,-44.898470931256725,-44.898470931256725
,,,,,,,2.493211009174309,-45.32083252540747,-45.32083252540747
,,,,,,,2.498165137614676,-45.74409411780577,-45.74409411780577
,,,,,,,2.5031192660550428,-46.168255708451625,-46.168255708451625
,,,,,,,2.5080733944954097,-46.593317297345024,-46.593317297345024
,,,,,,,2.513027522935777,-47.01927888448597,-47.01927888448597
,,,,,,,2.517981651376144,-47.446140469874464,-47.446140469874464
,,,,,,,2.522935779816511,-47.873902053510506,-47.873902053510506
,,,,,,,2.5278899082568778,-48.302563635394065,-48.302563635394065
,,,,,,,2.5328440366972447,-48.73212521552519,-48.73212521552519
,,,,,,,2.5377981651376116,-49.16258679390384,-49.16258679390384
,,,,,,,2.5427522935779785,-49.59394837053006,-49.59394837053006
,,,,,,,2.5477064220183454,-50.02620994540381,-50.02620994540381
,,,,,,,2.5526605504587123,-50.4593715185251,-50.4593715185251
,,,,,,,2.5576146788990797,-50.89343308989399,-50.89343308989399
,,,,,,,2.5625688073394466,-51.32839465951038,-51.32839465951038
,,,,,,,2.5675229357798135,-51.76425622737432,-51.76425622737432
,,,,,,,2.5724770642201804,-52.2010177934858,-52.2010177934858
,,,,,,,2.5774311926605473,-52.63867935784481,-52.63867935784481
,,,,,,,2.5823853211009142,-53.07724092045139,-53.07724092045139
,,,,,,,2.587339449541281,-53.516702481305515,-53.516702481305515
,,,,,,,2.5922935779816485,-53.95706404040722,-53.95706404040722
,,,,,,,2.5972477064220154,-54.398325597756426,-54.398325597756426
,,,,,,,2.6022018348623823,-54.840487153353166,-54.840487153353166
,,,,,,,2.6071559633027492,-55.28354870719748,-55.28354870719748
,,,,,,,2.612110091743116,-55.72751025928933,-55.72751025928933
,,,,,,,2.617064220183483,-56.172371809628714,-56.172371809628714
,,,,,,,2.62201834862385,-56.61813335821566,-56.61813335821566
,,,,,,,2.626972477064217,-57.064794905050135,-57.064794905050135
,,,,,,,2.631926605504584,-57.512356450132174,-57.512356450132174
,,,,,,,2.636880733944951,-57.96081799346179,-57.96081799346179
,,,,,,,2.641834862385318,-58.41017953503891,-58.41017953503891
,,,,,,,2.646788990825685,-58.86044107486357,-58.86044107486357
,,,,,,,2.651743119266052,-59.3116026129358,-59.3116026129358
,,,,,,,2.656697247706419,-59.76366414925555,-59.76366414925555
,,,,,,,2.6616513761467857,-60.21662568382284,-60.21662568382284
,,,,,,,2.6666055045871526,-60.67048721663771,-60.67048721663771
,,,,,,,2.67155963302752,-61.12524874770013,-61.12524874770013
,,,,,,,2.676513761467887,-61.58091027701006,-61.58091027701006
,,,,,,,2.681467889908254,-62.037471804567545,-62.037471804567545
,,,,,,,2.6864220183486207,-62.494933330372575,-62.494933330372575
,,,,,,,2.6913761467889876,-62.95329485442515,-62.95329485442515
,,,,,,,2.6963302752293545,-63.41255637672528,-63.41255637672528
,,,,,,,2.7012844036697214,-63.87271789727295,-63.87271789727295
,,,,,,,2.7062385321100884,-64.33377941606817,-64.33377941606817
,,,,,,,2.7111926605504553,-64.79574093311092,-64.79574093311092
,,,,,,,2.7161467889908226,-65.25860244840128,-65.25860244840128
,,,,,,,2.7211009174311895,-65.72236396193912,-65.72236396193912
,,,,,,,2.7260550458715564,-66.18702547372453,-66.18702547372453
,,,,,,,2.7310091743119234,-66.65258698375746,-66.65258698375746
,,,,,,,2.7359633027522903,-67.11904849203796,-67.11904849203796
,,,,,,,2.740917431192657,-67.58640999856598,-67.58640999856598
,,,,,,,2.745871559633024,-68.05467150334155,-68.05467150334155
,,,,,,,2.7508256880733915,-68.52383300636473,-68.52383300636473
,,,,,,,2.7557798165137584,-68.99389450763539,-68.99389450763539
,,,,,,,2.7607339449541253,-69.46485600715363,-69.46485600715363
,,,,,,,2.765688073394492,-69.93671750491939,-69.93671750491939
,,,,,,,2.770642201834859,-70.40947900093266,-70.40947900093266
,,,,,,,2.775596330275226,-70.88314049519352,-70.88314049519352
,,,,,,,2.780550458715593,-71.35770198770192,-71.35770198770192
,,,,,,,2.78550458715596,-71.83316347845786,-71.83316347845786
,,,,,,,2.7904587155963267,-72.30952496746136,-72.30952496746136
,,,,,,,2.795412844036694,-72.78678645471246,-72.78678645471246
,,,,,,,2.800366972477061,-73.26494794021102,-73.26494794021102
,,,,,,,2.805321100917428,-73.74400942395715,-73.74400942395715
,,,,,,,2.810275229357795,-74.22397090595081,-74.22397090595081
,,,,,,,2.8152293577981617,-74.70483238619204,-74.70483238619204
,,,,,,,2.8201834862385287,-75.18659386468079,-75.18659386468079
,,,,,,,2.8251376146788956,-75.66925534141708,-75.66925534141708
,,,,,,,2.830091743119263,-76.15281681640099,-76.15281681640099
,,,,,,,2.83504587155963,-76.6372782896324,-76.6372782896324
,,,,,,,2.8399999999999967,-77.12263976111134,-77.12263976111134
,,,,,,,2.8449541284403637,-77.60890123083783,-77.60890123083783
,,,,,,,2.8499082568807306,-78.09606269881188,-78.09606269881188
,,,,,,,2.8548623853210975,-78.58412416503346,-78.58412416503346
,,,,,,,2.8598165137614644,-79.07308562950259,-79.07308562950259
,,,,,,,2.8647706422018313,-79.56294709221926,-79.56294709221926
,,,,,,,2.869724770642198,-80.05370855318348,-80.05370855318348
,,,,,,,2.8746788990825656,-80.54537001239531,-80.54537001239531
,,,,,,,2.8796330275229325,-81.0379314698546,-81.0379314698546
,,,,,,,2.8845871559632994,-81.53139292556143,-81.53139292556143
,,,,,,,2.8895412844036663,-82.02575437951585,-82.02575437951585
,,,,,,,2.894495412844033,-82.5210158317178,-82.5210158317178
,,,,,,,2.8994495412844,-83.01717728216728,-83.01717728216728
,,,,,,,2.904403669724767,-83.51423873086434,-83.51423873086434
,,,,,,,2.9093577981651344,-84.01220017780896,-84.01220017780896
,,,,,,,2.9143119266055013,-84.51106162300108,-84.51106162300108
,,,,,,,2.9192660550458682,-85.01082306644075,-85.01082306644075
,,,,,,,2.924220183486235,-85.51148450812799,-85.51148450812799
,,,,,,,2.929174311926602,-86.01304594806277,-86.01304594806277
,,,,,,,2.934128440366969,-86.51550738624505,-86.51550738624505
,,,,,,,2.939082568807336,-87.01886882267493,-87.01886882267493
,,,,,,,2.944036697247703,-87.52313025735234,-87.52313025735234
,,,,,,,2.9489908256880697,-88.02829169027729,-88.02829169027729
,,,,,,,2.953944954128437,-88.53435312144981,-88.53435312144981
,,,,,,,2.958899082568804,-89.04131455086986,-89.04131455086986
,,,,,,,2.963853211009171,-89.54917597853745,-89.54917597853745
,,,,,,,2.968807339449538,-90.05793740445256,-90.05793740445256
,,,,,,,2.9737614678899047,-90.56759882861525,-90.56759882861525
,,,,,,,2.9787155963302716,-91.07816025102548,-91.07816025102548
,,,,,,,2.9836697247706385,-91.58962167168323,-91.58962167168323
,,,,,,,2.988623853211006,-92.10198309058859,-92.10198309058859
,,,,,,,2.993577981651373,-92.61524450774144,-92.61524450774144
,,,,,,,2.9985321100917397,-93.12940592314186,-93.12940592314186
,,,,,,,3.0034862385321066,-93.64446733678983,-93.64446733678983
,,,,,,,3.0084403669724735,-94.16042874868529,-94.16042874868529
,,,,,,,3.0133944954128404,-94.67729015882836,-94.67729015882836
,,,,,,,3.0183486238532073,-95.19505156721891,-95.19505156721891
,,,,,,,3.0233027522935743,-95.71371297385707,-95.71371297385707
,,,,,,,3.028256880733941,-96.23327437874272,-96.23327437874272
,,,,,,,3.0332110091743085,-96.75373578187603,-96.75373578187603
,,,,,,,3.0381651376146754,-97.27509718325678,-97.27509718325678
,,,,,,,3.0431192660550423,-97.79735858288512,-97.79735858288512
,,,,,,,3.0480733944954093,-98.32051998076096,-98.32051998076096
,,,,,,,3.053027522935776,-98.84458137688435,-98.84458137688435
,,,,,,,3.057981651376143,-99.36954277125533,-99.36954277125533
,,,,,,,3.06293577981651,-99.89540416387383,-99.89540416387383
,,,,,,,3.0678899082568774,-100.42216555473992,-100.42216555473992
,,,,,,,3.0728440366972443,-100.9498269438535,-100.9498269438535
,,,,,,,3.077798165137611,-101.47838833121465,-101.47838833121465
,,,,,,,3.082752293577978,-102.00784971682332,-102.00784971682332
,,,,,,,3.087706422018345,-102.53821110067953,-102.53821110067953
,,,,,,,3.092660550458712,-103.0694724827833,-103.0694724827833
,,,,,,,3.097614678899079,-103.60163386313464,-103.60163386313464
,,,,,,,3.1025688073394457,-104.1346952417335,-104.1346952417335
,,,,,,,3.1075229357798126,-104.6686566185799,-104.6686566185799
,,,,,,,3.11247706422018,-105.20351799367391,-105.20351799367391
,,,,,,,3.117431192660547,-105.73927936701538,-105.73927936701538
,,,,,,,3.122385321100914,-106.27594073860443,-106.27594073860443
,,,,,,,3.1273394495412807,-106.81350210844106,-106.81350210844106
,,,,,,,3.1322935779816476,-107.35196347652517,-107.35196347652517
,,,,,,,3.1372477064220146,-107.89132484285687,-107.89132484285687
